,exh,exp,pred,mem,stre,actu,sens,NAavg,NAamp,NAz,NAt,NAfreq,Aavg,Aamp,Az,At,Afreq
834,2,1,0,1,0.65,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
835,2,1,0,1,0.65,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
836,2,1,0,1,0.65,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
837,2,1,0,5,0.25,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
838,2,1,0,5,0.25,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
839,2,1,0,5,0.25,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
840,2,1,0,5,0.25,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
841,2,1,0,5,0.25,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
842,2,1,0,5,0.25,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
843,2,1,0,5,0.25,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
844,2,1,0,5,0.25,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
845,2,1,0,5,0.25,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
846,2,1,0,5,0.45,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
847,2,1,0,5,0.45,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
848,2,1,0,5,0.45,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
849,2,1,0,5,0.45,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
850,2,1,0,5,0.45,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
851,2,1,0,5,0.45,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
852,2,1,0,5,0.45,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
853,2,1,0,5,0.45,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
854,2,1,0,5,0.45,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
855,2,1,0,5,0.65,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
856,2,1,0,5,0.65,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
857,2,1,0,5,0.65,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
858,2,1,0,5,0.65,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
859,2,1,0,5,0.65,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
860,2,1,0,5,0.65,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
861,2,1,0,5,0.65,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
862,2,1,0,5,0.65,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
863,2,1,0,5,0.65,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
864,2,1,1,1,0.25,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
865,2,1,1,1,0.25,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
866,2,1,1,1,0.25,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
867,2,1,1,1,0.25,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
868,2,1,1,1,0.25,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
869,2,1,1,1,0.25,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
870,2,1,1,1,0.25,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
871,2,1,1,1,0.25,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
872,2,1,1,1,0.25,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
873,2,1,1,1,0.45,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
874,2,1,1,1,0.45,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
875,2,1,1,1,0.45,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
876,2,1,1,1,0.45,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
877,2,1,1,1,0.45,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
878,2,1,1,1,0.45,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
879,2,1,1,1,0.45,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
880,2,1,1,1,0.45,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
881,2,1,1,1,0.45,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
882,2,1,1,1,0.65,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
883,2,1,1,1,0.65,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
884,2,1,1,1,0.65,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
885,2,1,1,1,0.65,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
886,2,1,1,1,0.65,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
887,2,1,1,1,0.65,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
888,2,1,1,1,0.65,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
889,2,1,1,1,0.65,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
890,2,1,1,1,0.65,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
891,2,1,1,5,0.25,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
892,2,1,1,5,0.25,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
893,2,1,1,5,0.25,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
894,2,1,1,5,0.25,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
895,2,1,1,5,0.25,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
896,2,1,1,5,0.25,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
897,2,1,1,5,0.25,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
898,2,1,1,5,0.25,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
899,2,1,1,5,0.25,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
900,2,1,1,5,0.45,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
901,2,1,1,5,0.45,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
902,2,1,1,5,0.45,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
903,2,1,1,5,0.45,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
904,2,1,1,5,0.45,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
905,2,1,1,5,0.45,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
906,2,1,1,5,0.45,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
907,2,1,1,5,0.45,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
908,2,1,1,5,0.45,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
909,2,1,1,5,0.65,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
910,2,1,1,5,0.65,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
911,2,1,1,5,0.65,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
912,2,1,1,5,0.65,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
913,2,1,1,5,0.65,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
914,2,1,1,5,0.65,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
915,2,1,1,5,0.65,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
916,2,1,1,5,0.65,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
917,2,1,1,5,0.65,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
918,2,1,2,1,0.25,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
919,2,1,2,1,0.25,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
920,2,1,2,1,0.25,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
921,2,1,2,1,0.25,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
922,2,1,2,1,0.25,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
923,2,1,2,1,0.25,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
924,2,1,2,1,0.25,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
925,2,1,2,1,0.25,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
926,2,1,2,1,0.25,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
927,2,1,2,1,0.45,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
928,2,1,2,1,0.45,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
929,2,1,2,1,0.45,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
930,2,1,2,1,0.45,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
931,2,1,2,1,0.45,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
932,2,1,2,1,0.45,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
933,2,1,2,1,0.45,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
934,2,1,2,1,0.45,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
935,2,1,2,1,0.45,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
936,2,1,2,1,0.65,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
937,2,1,2,1,0.65,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
938,2,1,2,1,0.65,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
939,2,1,2,1,0.65,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
940,2,1,2,1,0.65,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
941,2,1,2,1,0.65,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
942,2,1,2,1,0.65,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
943,2,1,2,1,0.65,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
944,2,1,2,1,0.65,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
945,2,1,2,5,0.25,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
946,2,1,2,5,0.25,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
947,2,1,2,5,0.25,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
948,2,1,2,5,0.25,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
949,2,1,2,5,0.25,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
950,2,1,2,5,0.25,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
951,2,1,2,5,0.25,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
952,2,1,2,5,0.25,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
953,2,1,2,5,0.25,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
954,2,1,2,5,0.45,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
955,2,1,2,5,0.45,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
956,2,1,2,5,0.45,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
957,2,1,2,5,0.45,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
958,2,1,2,5,0.45,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
959,2,1,2,5,0.45,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
960,2,1,2,5,0.45,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
961,2,1,2,5,0.45,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
962,2,1,2,5,0.45,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
963,2,1,2,5,0.65,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
964,2,1,2,5,0.65,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
965,2,1,2,5,0.65,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
966,2,1,2,5,0.65,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
967,2,1,2,5,0.65,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
968,2,1,2,5,0.65,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
969,2,1,2,5,0.65,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
970,2,1,2,5,0.65,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
971,2,1,2,5,0.65,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
972,0,2,0,1,0.25,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
973,0,2,0,1,0.25,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
974,0,2,0,1,0.25,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
975,0,2,0,1,0.25,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
976,0,2,0,1,0.25,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
977,0,2,0,1,0.25,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
978,0,2,0,1,0.25,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
979,0,2,0,1,0.25,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
980,0,2,0,1,0.25,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
981,0,2,0,1,0.45,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
982,0,2,0,1,0.45,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
983,0,2,0,1,0.45,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
984,0,2,0,1,0.45,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
985,0,2,0,1,0.45,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
986,0,2,0,1,0.45,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
987,0,2,0,1,0.45,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
988,0,2,0,1,0.45,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
989,0,2,0,1,0.45,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
990,0,2,0,1,0.65,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
991,0,2,0,1,0.65,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
992,0,2,0,1,0.65,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
993,0,2,0,1,0.65,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
994,0,2,0,1,0.65,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
995,0,2,0,1,0.65,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
996,0,2,0,1,0.65,0.2,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
997,0,2,0,1,0.65,0.2,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
998,0,2,0,1,0.65,0.2,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
999,0,2,0,5,0.25,0.05,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
1000,0,2,0,5,0.25,0.05,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
1001,0,2,0,5,0.25,0.05,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
1002,0,2,0,5,0.25,0.1,0.05,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
1003,0,2,0,5,0.25,0.1,0.1,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
1004,0,2,0,5,0.25,0.1,0.2,0.0,0.0,2,"[0, 0]","[0.0, 0.0]",0.0,0.0,2,"[0, 0]","[0.0, 0.0]"
